billing_date,provider,billing_account_id,resource_id,service_name,usage_type,region,team,project,environment,usage_quantity,usage_unit,cost_amount,currency
2026-03-13,GCP,gcp-3001,gcp-resource-02158,Compute,Instance Hours,europe-north1,Customer Product,Mobile Application,Test,153.95,hours,24.38,EUR
2026-03-10,Azure,az-2001,azure-resource-02159,Storage,Object Storage,westeurope,Customer Product,Customer Portal,Test,125.7,GB,3.48,EUR
2026-04-12,AWS,aws-1002,aws-resource-02160,Networking,Public IP,eu-central-1,Customer Product,,Production,256.54,GB,41.14,EUR
2026-06-04,AWS,aws-1002,aws-resource-02161,Compute,Instance Hours,eu-central-1,Security,Threat Monitoring,prod,388.86,hours,121.35,EUR
2026-05-13,Azure,az-2002,azure-resource-02162,Networking,Data Transfer,northeurope,Data Platform,,prod,25.69,GB,3.75,EUR
2026-03-26,AWS,aws-1002,aws-resource-02163,Networking,Public IP,eu-central-1,Customer Product,Customer Portal,prod,196.63,GB,26.59,EUR
2026-01-06,Azure,az-2002,azure-resource-02164,Database,Read Operations,westeurope,Data Platform,Analytics Platform,test,377.6,hours,136.49,EUR
2026-06-02,GCP,gcp-3001,gcp-resource-02165,Networking,Data Transfer,europe-west1,Data Platform,Analytics Platform,test,499.03,GB,42.38,EUR
2026-01-03,GCP,gcp-3001,gcp-resource-02166,Compute,CPU Hours,europe-west1,Infrastructure,Cloud Migration,prod,291.89,hours,93.57,EUR
2026-03-29,AWS,aws-1001,aws-resource-02167,Database,Read Operations,eu-west-1,Customer Product,Customer Portal,DEV,365.67,hours,138.77,EUR
2026-04-04,AWS,aws-1002,aws-resource-02168,Storage,Object Storage,eu-west-1,Data Platform,Data Governance,Production,277.45,GB,15.03,EUR
2026-06-13,GCP,gcp-3001,gcp-resource-02169,Storage,Object Storage,europe-north1,Customer Product,Mobile Application,Development,100.1,GB,3.31,EUR
2026-02-25,Azure,az-2002,azure-resource-02170,Networking,Data Transfer,westeurope,Customer Product,Mobile Application,Development,459.55,GB,35.41,EUR
2026-01-23,AWS,aws-1002,aws-resource-02171,Compute,CPU Hours,eu-central-1,Infrastructure,Cloud Migration,prod,455.89,hours,136.39,EUR
2026-01-21,GCP,gcp-3001,gcp-resource-02172,Compute,Instance Hours,europe-west1,Customer Product,Mobile Application,DEV,54.48,hours,11.07,EUR
2026-06-28,AWS,aws-1002,aws-resource-02173,Database,Database Hours,eu-central-1,Security,Threat Monitoring,Development,41.49,hours,13.45,EUR
2026-04-09,AWS,aws-1002,aws-resource-02174,Networking,Data Transfer,eu-central-1,Infrastructure,Cloud Migration,Test,163.78,GB,12.08,EUR
2026-06-17,Azure,az-2002,azure-resource-02175,Networking,Data Transfer,westeurope,Security,,Development,116.1,GB,8.8,EUR
2026-04-26,GCP,gcp-3001,gcp-resource-02176,Networking,Public IP,europe-north1,Customer Product,Customer Portal,Test,396.67,GB,34.1,EUR
2026-04-23,Azure,az-2001,azure-resource-02177,Compute,Instance Hours,westeurope,Data Platform,Data Governance,Production,295.39,hours,101.47,EUR
2026-05-30,Azure,az-2002,azure-resource-02178,Networking,Public IP,northeurope,Data Platform,Data Governance,Production,230.23,GB,35.93,EUR
2026-04-26,Azure,az-2002,azure-resource-02179,Compute,CPU Hours,northeurope,,Analytics Platform,Test,238.96,hours,40.52,EUR
2026-02-23,Azure,az-2002,azure-resource-02180,Database,Read Operations,northeurope,Security,Identity Platform,prod,87.38,hours,58.07,EUR
2026-04-17,GCP,gcp-3001,gcp-resource-02181,Compute,CPU Hours,europe-north1,Customer Product,Customer Portal,test,193.21,hours,38.52,EUR
2026-06-09,GCP,gcp-3001,gcp-resource-02182,Storage,Disk Storage,europe-north1,Security,Identity Platform,DEV,391.98,GB,11.68,EUR
2026-04-07,Azure,az-2001,azure-resource-02183,Database,Read Operations,northeurope,Security,Identity Platform,Test,447.07,hours,152.07,EUR
2026-02-01,GCP,gcp-3001,gcp-resource-02184,Storage,Disk Storage,europe-west1,Security,,DEV,380.85,GB,13.1,EUR
2026-01-14,AWS,aws-1001,aws-resource-02185,Compute,Instance Hours,eu-west-1,Security,Identity Platform,prod,343.78,hours,120.62,EUR
2026-04-07,Azure,az-2002,azure-resource-02186,Database,Database Hours,westeurope,Security,Identity Platform,Production,418.09,hours,299.11,EUR
2026-03-20,Azure,az-2001,azure-resource-02187,Database,Database Hours,northeurope,Customer Product,Customer Portal,DEV,164.94,hours,51.5,EUR
2026-05-23,AWS,aws-1002,aws-resource-02188,Networking,Public IP,eu-central-1,Data Platform,Analytics Platform,Development,130.64,GB,11.66,EUR
2026-04-03,Azure,az-2002,azure-resource-02189,Storage,Disk Storage,westeurope,Data Platform,Analytics Platform,Test,392.73,GB,10.92,EUR
2026-01-08,GCP,gcp-3001,gcp-resource-02190,Compute,CPU Hours,europe-north1,Infrastructure,Cloud Migration,Development,485.46,hours,83.85,EUR
2026-01-20,GCP,gcp-3001,gcp-resource-02191,Networking,Data Transfer,europe-west1,,Analytics Platform,prod,88.55,GB,11.79,EUR
2026-05-01,GCP,gcp-3001,gcp-resource-02192,Database,Database Hours,europe-north1,Security,Threat Monitoring,Test,332.61,hours,117.81,EUR
2026-05-02,AWS,aws-1002,aws-resource-02193,Compute,CPU Hours,eu-central-1,Infrastructure,Cloud Migration,DEV,90.97,hours,17.93,EUR
2026-01-05,AWS,aws-1002,aws-resource-02194,Networking,Data Transfer,eu-west-1,Data Platform,Analytics Platform,Test,255.75,GB,20.28,EUR
2026-06-30,AWS,aws-1001,aws-resource-02195,Networking,Data Transfer,eu-central-1,Infrastructure,Shared Services,Production,77.83,GB,10.06,EUR
2026-06-28,Azure,az-2001,azure-resource-02196,Database,Database Hours,northeurope,,Shared Services,DEV,311.66,hours,114.27,EUR
2026-06-24,Azure,az-2002,azure-resource-02197,Networking,Public IP,northeurope,Customer Product,Mobile Application,Production,180.98,GB,25.32,EUR
2026-02-18,AWS,aws-1001,aws-resource-02198,Compute,Instance Hours,eu-central-1,,Mobile Application,Development,149.72,hours,27.3,EUR
2026-01-13,GCP,gcp-3001,gcp-resource-02199,Networking,Public IP,europe-north1,Customer Product,Customer Portal,Test,355.07,GB,24.23,EUR
2026-06-30,Azure,az-2001,azure-resource-02200,Storage,Disk Storage,westeurope,Customer Product,,test,333.51,GB,9.53,EUR
2026-02-03,AWS,aws-1002,aws-resource-02201,Database,Database Hours,eu-west-1,Data Platform,Analytics Platform,DEV,336.31,hours,101.03,EUR
2026-01-01,AWS,aws-1002,aws-resource-02202,Compute,Instance Hours,eu-central-1,Customer Product,Mobile Application,prod,484.92,hours,154.76,EUR
2026-02-01,GCP,gcp-3001,gcp-resource-02203,Database,Read Operations,europe-west1,Customer Product,Customer Portal,test,454.73,hours,178.95,EUR
2026-03-19,GCP,gcp-3001,gcp-resource-02204,Networking,Public IP,europe-west1,Data Platform,Data Governance,DEV,170.45,GB,15.42,EUR
2026-03-02,Azure,az-2001,azure-resource-02205,Networking,Data Transfer,northeurope,Customer Product,Mobile Application,Test,44.47,GB,4.01,EUR
2026-03-08,GCP,gcp-3001,gcp-resource-02206,Networking,Data Transfer,europe-north1,Security,Identity Platform,test,395.75,GB,31.47,EUR
2026-04-14,AWS,aws-1002,aws-resource-02207,Database,Database Hours,eu-west-1,Infrastructure,Shared Services,DEV,184.14,hours,56.91,EUR
2026-05-29,AWS,aws-1002,aws-resource-02208,Compute,Instance Hours,eu-west-1,Customer Product,Mobile Application,test,151.93,hours,25.65,EUR
2026-02-02,GCP,gcp-3001,gcp-resource-02209,Compute,Instance Hours,europe-north1,Infrastructure,Cloud Migration,Development,244.05,hours,43.64,EUR
2026-03-01,Azure,az-2001,azure-resource-02210,Storage,Object Storage,northeurope,Customer Product,Mobile Application,Production,114.31,GB,6.69,EUR
2026-02-16,GCP,gcp-3001,gcp-resource-02211,Compute,CPU Hours,europe-west1,Data Platform,Data Governance,test,61.26,hours,10.89,EUR
2026-02-02,Azure,az-2001,azure-resource-02212,Networking,Data Transfer,northeurope,Infrastructure,Shared Services,Production,318.9,GB,46.22,EUR
2026-06-15,GCP,gcp-3001,gcp-resource-02213,Database,Read Operations,europe-north1,Security,Threat Monitoring,test,124.97,hours,47.6,EUR
2026-04-21,GCP,gcp-3001,gcp-resource-02214,Networking,Public IP,europe-north1,Security,Identity Platform,Test,14.84,GB,1.07,EUR
2026-01-10,GCP,gcp-3001,gcp-resource-02215,Storage,Disk Storage,europe-north1,,Threat Monitoring,prod,304.53,GB,14.06,EUR
2026-03-25,Azure,az-2002,azure-resource-02216,Networking,Public IP,westeurope,Data Platform,Data Governance,DEV,128.46,GB,11.01,EUR
2026-01-16,GCP,gcp-3001,gcp-resource-02217,Database,Read Operations,europe-north1,Customer Product,Customer Portal,Test,76.09,hours,28.27,EUR
2026-02-24,Azure,az-2001,azure-resource-02218,Storage,Disk Storage,westeurope,Customer Product,Mobile Application,DEV,295.8,GB,8.28,EUR
2026-01-06,GCP,gcp-3001,gcp-resource-02219,Networking,Data Transfer,europe-north1,Customer Product,Mobile Application,Test,53.81,GB,3.94,EUR
2026-03-17,Azure,az-2002,azure-resource-02220,Storage,Disk Storage,westeurope,Customer Product,Customer Portal,Development,55.23,GB,1.5,EUR
2026-04-13,GCP,gcp-3001,gcp-resource-02221,Database,Database Hours,europe-west1,Customer Product,Mobile Application,Development,27.19,hours,10.7,EUR
2026-01-14,AWS,aws-1002,aws-resource-02222,Database,Database Hours,eu-central-1,Data Platform,,Development,165.51,hours,64.17,EUR
2026-04-06,AWS,aws-1001,aws-resource-02223,Storage,Object Storage,eu-central-1,Infrastructure,,Test,312.22,GB,9.01,EUR
2026-01-06,AWS,aws-1002,aws-resource-02224,Compute,Instance Hours,eu-central-1,Security,Identity Platform,test,486.99,hours,83.59,EUR
2026-04-11,GCP,gcp-3001,gcp-resource-02225,Database,Database Hours,europe-west1,Data Platform,Data Governance,Development,182.18,hours,72.36,EUR
2026-01-20,GCP,gcp-3001,gcp-resource-02226,Storage,Disk Storage,europe-west1,Infrastructure,Shared Services,DEV,64.56,GB,1.88,EUR
2026-03-22,Azure,az-2002,azure-resource-02227,Storage,Disk Storage,northeurope,Data Platform,Analytics Platform,Development,25.56,GB,0.69,EUR
2026-05-10,GCP,gcp-3001,gcp-resource-02228,Networking,Data Transfer,europe-west1,Security,Identity Platform,test,482.35,GB,33.08,EUR
2026-05-12,AWS,aws-1001,aws-resource-02229,Compute,Instance Hours,eu-west-1,Infrastructure,Shared Services,test,112.19,hours,18.07,EUR
2026-05-18,Azure,az-2002,azure-resource-02230,Networking,Data Transfer,northeurope,Data Platform,Data Governance,Production,206.78,GB,29.85,EUR
2026-02-11,Azure,az-2002,azure-resource-02231,Compute,CPU Hours,westeurope,Infrastructure,Cloud Migration,DEV,380.58,hours,69.25,EUR
2026-05-22,GCP,gcp-3001,gcp-resource-02232,Compute,CPU Hours,europe-north1,Data Platform,Data Governance,prod,412.94,hours,142.78,EUR
2026-01-08,AWS,aws-1001,aws-resource-02233,Storage,Object Storage,eu-central-1,Security,Identity Platform,DEV,260.3,GB,8.34,EUR
2026-04-29,GCP,gcp-3001,gcp-resource-02234,Networking,Public IP,europe-north1,Infrastructure,Cloud Migration,Development,305.74,GB,22.29,EUR
2026-05-24,Azure,az-2002,azure-resource-02235,Database,Read Operations,westeurope,Data Platform,Data Governance,DEV,227.47,hours,69.31,EUR
2026-02-23,AWS,aws-1002,aws-resource-02236,Networking,Data Transfer,eu-west-1,Infrastructure,Shared Services,Test,398.82,GB,34.98,EUR
2026-03-30,GCP,gcp-3001,gcp-resource-02237,Compute,CPU Hours,europe-west1,Security,Identity Platform,test,21.02,hours,3.61,EUR
2026-05-23,AWS,aws-1002,aws-resource-02238,Networking,Data Transfer,eu-west-1,Security,,prod,54.21,GB,7.79,EUR
2026-06-20,Azure,az-2001,azure-resource-02239,Compute,Instance Hours,northeurope,Infrastructure,Shared Services,Production,426.8,hours,123.5,EUR
2026-01-10,Azure,az-2001,azure-resource-02240,Database,Read Operations,northeurope,Infrastructure,Cloud Migration,Development,296.98,hours,89.33,EUR
2026-03-14,GCP,gcp-3001,gcp-resource-02241,Networking,Data Transfer,europe-west1,Customer Product,Mobile Application,DEV,111.2,GB,8.1,EUR
2026-01-05,AWS,aws-1002,aws-resource-02242,Compute,CPU Hours,eu-west-1,Data Platform,Data Governance,Development,311.14,hours,51.4,EUR
2026-04-02,Azure,az-2001,azure-resource-02243,Networking,Public IP,westeurope,Infrastructure,Shared Services,Test,311.5,GB,26.36,EUR
2026-01-10,AWS,aws-1001,aws-resource-02244,Database,Database Hours,eu-central-1,Customer Product,Mobile Application,Production,7.07,hours,3.96,EUR
2026-04-05,AWS,aws-1001,aws-resource-02245,Database,Read Operations,eu-west-1,Security,Threat Monitoring,Production,96.3,hours,53.0,EUR
2026-02-16,GCP,gcp-3001,gcp-resource-02246,Storage,Object Storage,europe-north1,,Data Governance,Production,356.27,GB,20.98,EUR
2026-01-22,GCP,gcp-3001,gcp-resource-02247,Database,Database Hours,europe-north1,Infrastructure,,Test,193.9,hours,61.63,EUR
2026-05-23,Azure,az-2001,azure-resource-02248,Database,Read Operations,northeurope,Infrastructure,,prod,400.63,hours,234.19,EUR
2026-01-29,AWS,aws-1001,aws-resource-02249,Compute,Instance Hours,eu-central-1,Customer Product,,Development,25.57,hours,5.21,EUR
2026-04-09,GCP,gcp-3001,gcp-resource-02250,Networking,Data Transfer,europe-north1,Data Platform,Data Governance,prod,336.42,GB,47.12,EUR
2026-04-07,Azure,az-2001,azure-resource-02251,Compute,CPU Hours,northeurope,Data Platform,Analytics Platform,Test,66.97,hours,11.39,EUR
2026-01-18,Azure,az-2001,azure-resource-02252,Storage,Object Storage,westeurope,Infrastructure,Cloud Migration,Production,144.05,GB,7.07,EUR
2026-05-31,Azure,az-2001,azure-resource-02253,Compute,CPU Hours,northeurope,Infrastructure,Cloud Migration,Development,319.91,hours,56.63,EUR
2026-04-27,Azure,az-2001,azure-resource-02254,Compute,CPU Hours,northeurope,,Shared Services,Production,404.3,hours,146.82,EUR
2026-03-22,GCP,gcp-3001,gcp-resource-02255,Storage,Object Storage,europe-west1,Data Platform,Analytics Platform,Development,382.65,GB,11.1,EUR
2026-04-26,Azure,az-2002,azure-resource-02256,Database,Read Operations,northeurope,Security,Threat Monitoring,Development,18.52,hours,5.93,EUR
2026-06-11,AWS,aws-1002,aws-resource-02257,Storage,Disk Storage,eu-west-1,Customer Product,Customer Portal,Test,148.02,GB,4.02,EUR
2026-06-29,AWS,aws-1001,aws-resource-02258,Networking,Public IP,eu-central-1,Data Platform,Analytics Platform,DEV,178.54,GB,16.17,EUR
2026-04-15,Azure,az-2001,azure-resource-02259,Storage,Object Storage,northeurope,Data Platform,Analytics Platform,Test,205.99,GB,5.87,EUR
2026-04-13,AWS,aws-1002,aws-resource-02260,Networking,Public IP,eu-central-1,Data Platform,,Development,223.2,GB,20.27,EUR
2026-01-14,GCP,gcp-3001,gcp-resource-02261,Database,Read Operations,europe-west1,Infrastructure,Cloud Migration,prod,205.62,hours,114.25,EUR
2026-01-10,AWS,aws-1002,aws-resource-02262,Networking,Data Transfer,eu-west-1,Security,Identity Platform,Development,299.78,GB,26.21,EUR
2026-01-24,AWS,aws-1002,aws-resource-02263,Networking,Public IP,eu-central-1,Data Platform,Data Governance,Development,309.96,GB,22.34,EUR
2026-06-19,AWS,aws-1002,aws-resource-02264,Database,Read Operations,eu-central-1,Infrastructure,Shared Services,prod,334.46,hours,211.91,EUR
2026-01-01,AWS,aws-1001,aws-resource-02265,Storage,Disk Storage,eu-west-1,Data Platform,,prod,364.81,GB,18.87,EUR
2026-04-27,Azure,az-2001,azure-resource-02266,Networking,Data Transfer,northeurope,Infrastructure,Cloud Migration,test,308.64,GB,25.78,EUR
2026-05-24,AWS,aws-1002,aws-resource-02267,Database,Read Operations,eu-central-1,Security,Identity Platform,test,80.36,hours,31.66,EUR
2026-01-21,GCP,gcp-3001,gcp-resource-02268,Storage,Disk Storage,europe-west1,Customer Product,Mobile Application,DEV,333.57,GB,9.29,EUR
2026-05-03,AWS,aws-1001,aws-resource-02269,Networking,Public IP,eu-central-1,Security,Threat Monitoring,Development,185.1,GB,15.43,EUR
2026-06-06,GCP,gcp-3001,gcp-resource-02270,Storage,Disk Storage,europe-north1,Data Platform,Analytics Platform,DEV,350.26,GB,10.78,EUR
2026-03-17,Azure,az-2002,azure-resource-02271,Database,Read Operations,northeurope,Security,Identity Platform,Test,226.69,hours,69.86,EUR
2026-04-12,AWS,aws-1001,aws-resource-02272,Storage,Disk Storage,eu-central-1,Customer Product,Mobile Application,Production,363.53,GB,22.49,EUR
2026-01-29,AWS,aws-1001,aws-resource-02273,Compute,Instance Hours,eu-central-1,Infrastructure,Cloud Migration,Production,8.51,hours,2.9,EUR
2026-06-09,Azure,az-2001,azure-resource-02274,Compute,Instance Hours,westeurope,Security,Identity Platform,Test,132.67,hours,22.11,EUR
2026-05-27,AWS,aws-1001,aws-resource-02275,Compute,CPU Hours,eu-central-1,Data Platform,Analytics Platform,Development,334.67,hours,57.99,EUR
2026-04-30,AWS,aws-1001,aws-resource-02276,Storage,Disk Storage,eu-central-1,,Customer Portal,Test,66.81,GB,2.11,EUR
2026-01-06,Azure,az-2002,azure-resource-02277,Networking,Data Transfer,westeurope,Data Platform,,Test,275.74,GB,24.57,EUR
2026-01-08,GCP,gcp-3001,gcp-resource-02278,Networking,Data Transfer,europe-north1,Infrastructure,,test,315.55,GB,26.89,EUR
2026-04-29,Azure,az-2002,azure-resource-02279,Compute,CPU Hours,westeurope,Security,Identity Platform,test,306.7,hours,48.02,EUR
2026-05-17,AWS,aws-1001,aws-resource-02280,Storage,Disk Storage,eu-central-1,Customer Product,Customer Portal,test,93.94,GB,2.69,EUR
2026-02-12,AWS,aws-1001,aws-resource-02281,Storage,Disk Storage,eu-west-1,Security,Identity Platform,Test,286.0,GB,9.47,EUR
2026-04-20,GCP,gcp-3001,gcp-resource-02282,Networking,Data Transfer,europe-west1,Infrastructure,Shared Services,prod,401.71,GB,62.13,EUR
2026-05-24,AWS,aws-1002,aws-resource-02283,Database,Read Operations,eu-west-1,,Customer Portal,Test,355.23,hours,106.6,EUR
2026-05-16,Azure,az-2002,azure-resource-02284,Database,Database Hours,westeurope,Infrastructure,Cloud Migration,test,444.95,hours,168.81,EUR
2026-01-30,Azure,az-2002,azure-resource-02285,Compute,Instance Hours,northeurope,Customer Product,Customer Portal,DEV,477.09,hours,85.05,EUR
2026-06-09,Azure,az-2002,azure-resource-02286,Compute,CPU Hours,northeurope,Customer Product,Customer Portal,Production,269.92,hours,74.51,EUR
2026-03-30,Azure,az-2001,azure-resource-02287,Storage,Object Storage,northeurope,Security,Identity Platform,DEV,427.09,GB,12.1,EUR
2026-04-27,GCP,gcp-3001,gcp-resource-02288,Networking,Data Transfer,europe-north1,,Cloud Migration,prod,493.88,GB,81.0,EUR
2026-02-11,AWS,aws-1001,aws-resource-02289,Database,Database Hours,eu-west-1,Security,Threat Monitoring,prod,185.56,hours,118.85,EUR
2026-02-12,AWS,aws-1002,aws-resource-02290,Compute,Instance Hours,eu-central-1,Infrastructure,,Test,351.22,hours,64.7,EUR
2026-06-12,AWS,aws-1002,aws-resource-02291,Storage,Object Storage,eu-central-1,Data Platform,Analytics Platform,Test,264.76,GB,6.95,EUR
2026-01-06,Azure,az-2002,azure-resource-02292,Database,Database Hours,northeurope,Infrastructure,Cloud Migration,Production,36.71,hours,22.77,EUR
2026-02-10,Azure,az-2002,azure-resource-02293,Compute,CPU Hours,northeurope,Security,Identity Platform,prod,316.47,hours,97.19,EUR
2026-03-07,AWS,aws-1001,aws-resource-02294,Compute,Instance Hours,eu-central-1,Data Platform,,Production,311.13,hours,106.51,EUR
2026-01-10,AWS,aws-1001,aws-resource-02295,Storage,Object Storage,eu-west-1,Data Platform,,DEV,71.65,GB,1.98,EUR
